,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_block_size,param_gradient_size,param_k,param_max_corners,param_min_distance,param_quality_level,param_use_harris_detector,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
191,0.13997359275817872,0.02161547685103646,0.4210988998413086,0.03737984865699596,1,9,0.04,13,5,0.01,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.01, 'use_harris_detector': False}",-86.47136552830457,-136.43611863985865,-86.3630073552251,-105.50350227313878,-58.43123642021859,-94.64104604334914,25.73418335939546,1773
192,0.11650004386901855,0.028424749207685878,0.40935320854187013,0.049685438071002425,1,9,0.04,13,5,0.1,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.1, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
193,0.09720640182495117,0.015822025406846355,0.4201045513153076,0.032168115911797045,1,9,0.04,13,5,0.1,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.1, 'use_harris_detector': False}",-86.47136552830457,-136.43611863985865,-86.3630073552251,-105.50350227313878,-58.43123642021859,-94.64104604334914,25.73418335939546,1773
194,0.11952390670776367,0.013802479941914957,0.39603147506713865,0.02318116377415016,1,9,0.04,13,5,1,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 1, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
195,0.10470962524414062,0.022137517193431582,0.40665154457092284,0.03970322500782227,1,9,0.04,13,5,1,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 1, 'use_harris_detector': False}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
196,0.11098160743713378,0.02150519437930194,0.41709036827087403,0.03724019284346238,1,9,0.04,13,10,0.0001,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 0.0001, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
197,0.08009672164916992,0.005119770761331871,0.4400492191314697,0.048873787306504504,1,9,0.04,13,10,0.0001,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 0.0001, 'use_harris_detector': False}",-86.28118748411389,-134.07799441823778,-77.07265916121604,-102.34635399937896,-58.96889870112727,-91.74941875281479,25.392418847600894,1731
198,0.08747220039367676,0.014085221088622868,0.4175891399383545,0.02119732209232765,1,9,0.04,13,10,0.0005,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 0.0005, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
199,0.09472956657409667,0.020117356901776972,0.4269583702087402,0.03611995167180475,1,9,0.04,13,10,0.0005,False,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 0.0005, 'use_harris_detector': False}",-86.28118748411389,-134.07799441823778,-77.07265916121604,-102.34635399937896,-58.96889870112727,-91.74941875281479,25.392418847600894,1731
200,0.0944674015045166,0.0157845397150307,0.4110733985900879,0.04186953333904504,1,9,0.04,13,10,0.001,True,"{'block_size': 1, 'gradient_size': 9, 'k': 0.04, 'max_corners': 13, 'min_distance': 10, 'quality_level': 0.001, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
